event_id,timestamp,activity,cluster_id,operation,operation_id
166,27227.0,openat_www-data,9,assign,0
167,27227.0,mmap_www-data,0,assign,0
168,27227.0,close_www-data,15,assign,0
169,27227.0,openat_www-data,9,assign,0
170,27227.0,openat_www-data,10,assign,0
171,27227.0,mmap_www-data,0,assign,0
172,27231.0,openat_www-data,10,assign,0
173,27231.0,mmap_www-data,0,assign,0
174,27231.0,close_www-data,15,assign,0
175,27231.0,openat_www-data,11,assign,0
176,27231.0,openat_www-data,11,assign,0
177,27231.0,openat_www-data,12,assign,0
178,27231.0,openat_www-data,12,assign,0
179,27231.0,openat_www-data,13,assign,0
180,27231.0,openat_www-data,13,assign,0
181,27235.0,close_www-data,16,assign,0
182,27239.0,close_www-data,16,assign,0
183,27239.0,openat_www-data,14,assign,0
184,27239.0,openat_www-data,14,assign,0
185,27239.0,openat_www-data,15,assign,0
186,27239.0,openat_www-data,15,assign,0
187,27239.0,openat_www-data,16,assign,0
188,27243.0,close_www-data,17,assign,0
189,27255.0,close_www-data,17,assign,0
190,27255.0,openat_www-data,16,assign,0
191,27259.0,close_www-data,18,assign,0
192,27259.0,openat_www-data,17,assign,0
193,27259.0,openat_www-data,17,assign,0
194,27259.0,openat_www-data,18,assign,0
195,27259.0,openat_www-data,18,assign,0
196,27259.0,openat_www-data,19,assign,0
197,27275.0,close_www-data,18,assign,0
198,27275.0,openat_www-data,19,assign,0
199,27279.0,openat_www-data,20,assign,0
200,27279.0,close_www-data,19,assign,0
201,27279.0,openat_www-data,20,assign,0
202,27279.0,openat_www-data,21,assign,0
203,27295.0,close_www-data,19,assign,0
204,27299.0,openat_www-data,21,assign,0
205,27299.0,close_www-data,20,assign,0
206,27299.0,openat_www-data,22,assign,0
207,27299.0,openat_www-data,22,assign,0
208,27299.0,openat_www-data,23,assign,0
209,27299.0,openat_www-data,23,assign,0
210,27311.0,close_www-data,20,assign,0
211,27311.0,openat_www-data,24,assign,0
212,27311.0,openat_www-data,24,assign,0
213,27311.0,openat_www-data,25,assign,0
214,27311.0,openat_www-data,25,assign,0
215,27311.0,openat_www-data,26,assign,0
216,27319.0,close_www-data,21,assign,0
217,27319.0,openat_www-data,26,assign,0
218,27319.0,openat_www-data,27,assign,0
219,27319.0,openat_www-data,27,assign,0
220,27319.0,openat_www-data,28,assign,0
221,27323.0,close_www-data,21,assign,0
222,27323.0,openat_www-data,28,assign,0
223,27327.0,close_www-data,22,assign,0
224,27327.0,openat_www-data,29,assign,0
225,27327.0,openat_www-data,29,assign,0
226,27327.0,openat_www-data,30,assign,0
227,27327.0,openat_www-data,30,assign,0
228,27327.0,openat_www-data,31,assign,0
229,27335.0,openat_www-data,31,assign,0
230,27335.0,close_www-data,22,assign,0
231,27335.0,openat_www-data,32,assign,0
232,27335.0,openat_www-data,32,assign,0
233,27335.0,openat_www-data,33,assign,0
234,27335.0,openat_www-data,33,assign,0
235,27339.0,close_www-data,23,assign,0
236,27339.0,openat_www-data,34,assign,0
237,27339.0,openat_www-data,34,assign,0
238,27339.0,openat_www-data,35,assign,0
239,27339.0,openat_www-data,35,assign,0
240,27447.0,close_www-data,23,assign,0
241,27447.0,openat_www-data,36,assign,0
242,27447.0,openat_www-data,36,assign,0
243,27447.0,openat_www-data,37,assign,0
244,27487.0,close_www-data,24,assign,0
245,27487.0,openat_www-data,37,assign,0
246,27487.0,openat_www-data,38,assign,0
247,27487.0,openat_www-data,38,assign,0
248,27487.0,openat_www-data,39,assign,0
249,27487.0,openat_www-data,39,assign,0
250,27487.0,openat_www-data,40,assign,0
251,27487.0,openat_www-data,40,assign,0
252,27487.0,openat_www-data,41,assign,0
253,27487.0,openat_www-data,41,assign,0
254,27487.0,openat_www-data,42,assign,0
255,27487.0,openat_www-data,42,assign,0
256,27491.0,openat_www-data,43,assign,0
257,27491.0,close_www-data,24,assign,0
258,27495.0,openat_www-data,43,assign,0
259,27495.0,close_www-data,25,assign,0
260,27495.0,openat_www-data,44,assign,0
261,27495.0,openat_www-data,44,assign,0
262,27495.0,openat_www-data,45,assign,0
263,27495.0,openat_www-data,45,assign,0
264,27499.0,close_www-data,25,assign,0
265,27499.0,openat_www-data,46,assign,0
266,27499.0,openat_www-data,46,assign,0
267,27499.0,openat_www-data,47,assign,0
268,27499.0,openat_www-data,47,assign,0
269,27503.0,close_www-data,26,assign,0
270,27503.0,openat_www-data,48,assign,0
271,27503.0,openat_www-data,48,assign,0
272,27503.0,openat_www-data,49,assign,0
273,27503.0,openat_www-data,49,assign,0
274,27507.0,close_www-data,26,assign,0
275,27507.0,openat_www-data,50,assign,0
276,27507.0,openat_www-data,50,assign,0
277,27511.0,close_www-data,27,assign,0
278,27511.0,openat_www-data,51,assign,0
279,27511.0,openat_www-data,51,assign,0
280,27511.0,openat_www-data,52,assign,0
281,27515.0,close_www-data,27,assign,0
282,27515.0,openat_www-data,52,assign,0
283,27515.0,openat_www-data,53,assign,0
284,27515.0,openat_www-data,53,assign,0
285,27515.0,openat_www-data,54,assign,0
286,27515.0,openat_www-data,54,assign,0
287,27519.0,close_www-data,28,assign,0
288,27519.0,openat_www-data,55,assign,0
289,27519.0,openat_www-data,55,assign,0
290,27519.0,openat_www-data,56,assign,0
291,27519.0,openat_www-data,56,assign,0
292,27523.0,openat_www-data,57,assign,0
293,27523.0,close_www-data,28,assign,0
294,27523.0,openat_www-data,57,assign,0
295,27523.0,openat_www-data,58,assign,0
296,27527.0,close_www-data,29,assign,0
297,27527.0,openat_www-data,58,assign,0
298,27527.0,openat_www-data,59,assign,0
299,27527.0,openat_www-data,59,assign,0
300,27531.0,close_www-data,29,assign,0
301,27531.0,openat_www-data,60,assign,0
302,27531.0,openat_www-data,60,assign,0
303,27531.0,openat_www-data,61,assign,0
304,27535.0,close_www-data,30,assign,0
305,27535.0,openat_www-data,61,assign,0
306,27535.0,openat_www-data,62,assign,0
307,27535.0,openat_www-data,62,assign,0
308,27535.0,openat_www-data,63,assign,0
309,27539.0,openat_www-data,63,assign,0
310,27539.0,close_www-data,30,assign,0
311,27539.0,openat_www-data,64,assign,0
312,27539.0,openat_www-data,64,assign,0
313,27543.0,close_www-data,31,assign,0
314,27543.0,openat_www-data,65,assign,0
315,27543.0,openat_www-data,65,assign,0
316,27543.0,openat_www-data,66,assign,0
317,27543.0,openat_www-data,66,assign,0
318,27547.0,openat_www-data,67,assign,0
319,27547.0,close_www-data,31,assign,0
320,27547.0,openat_www-data,67,assign,0
321,27547.0,openat_www-data,68,assign,0
322,27547.0,openat_www-data,68,assign,0
323,27551.0,close_www-data,32,assign,0
324,27551.0,openat_www-data,69,assign,0
325,27551.0,openat_www-data,69,assign,0
326,27555.0,close_www-data,32,assign,0
327,27555.0,openat_www-data,70,assign,0
328,27555.0,openat_www-data,70,assign,0
329,27555.0,openat_www-data,71,assign,0
330,27555.0,openat_www-data,71,assign,0
331,27559.0,openat_www-data,72,assign,0
332,27559.0,close_www-data,33,assign,0
333,27559.0,openat_www-data,72,assign,0
334,27559.0,openat_www-data,73,assign,0
335,27559.0,openat_www-data,73,assign,0
336,27559.0,openat_www-data,74,assign,0
337,27563.0,close_www-data,33,assign,0
338,27563.0,openat_www-data,74,assign,0
339,27563.0,openat_www-data,75,assign,0
340,27563.0,close_www-data,34,assign,0
341,27563.0,openat_www-data,75,assign,0
342,27563.0,close_www-data,34,assign,0
343,27563.0,openat_www-data,76,assign,0
344,27567.0,close_www-data,35,assign,0
345,27567.0,openat_www-data,76,assign,0
346,27571.0,close_www-data,35,assign,0
347,27571.0,openat_www-data,77,assign,0
348,27571.0,openat_www-data,77,assign,0
349,27571.0,openat_www-data,78,assign,0
350,27571.0,openat_www-data,78,assign,0
351,27571.0,openat_www-data,79,assign,0
352,27575.0,close_www-data,36,assign,0
353,27575.0,openat_www-data,79,assign,0
354,27575.0,openat_www-data,80,assign,0
355,27575.0,openat_www-data,80,assign,0
356,27575.0,openat_www-data,81,assign,0
357,27579.0,close_www-data,36,assign,0
358,27579.0,openat_www-data,81,assign,0
359,27579.0,openat_www-data,82,assign,0
360,27579.0,openat_www-data,82,assign,0
361,27579.0,openat_www-data,83,assign,0
362,27583.0,close_www-data,37,assign,0
363,27583.0,openat_www-data,83,assign,0
364,27583.0,openat_www-data,84,assign,0
365,27583.0,openat_www-data,84,assign,0
366,27587.0,close_www-data,37,assign,0
367,27587.0,openat_www-data,85,assign,0
368,27587.0,openat_www-data,85,assign,0
369,27587.0,openat_www-data,86,assign,0
370,27591.0,openat_www-data,86,assign,0
371,27591.0,close_www-data,38,assign,0
372,27591.0,openat_www-data,87,assign,0
373,27591.0,openat_www-data,87,assign,0
374,27595.0,close_www-data,38,assign,0
375,27595.0,openat_www-data,88,assign,0
376,27595.0,openat_www-data,88,assign,0
377,27599.0,close_www-data,39,assign,0
378,27599.0,openat_www-data,89,assign,0
379,27599.0,openat_www-data,89,assign,0
380,27599.0,openat_www-data,90,assign,0
381,27599.0,openat_www-data,90,assign,0
382,27603.0,close_www-data,39,assign,0
383,27603.0,openat_www-data,91,assign,0
384,27603.0,openat_www-data,91,assign,0
385,27603.0,openat_www-data,92,assign,0
386,27603.0,openat_www-data,92,assign,0
387,27607.0,close_www-data,40,assign,0
388,27611.0,close_www-data,40,assign,0
389,27611.0,openat_www-data,93,assign,0
390,27611.0,close_www-data,41,assign,0
391,27611.0,openat_www-data,93,assign,0
392,27611.0,openat_www-data,94,assign,0
393,27611.0,openat_www-data,94,assign,0
394,27611.0,openat_www-data,95,assign,0
395,27611.0,openat_www-data,95,assign,0
396,27615.0,openat_www-data,96,assign,0
397,27615.0,close_www-data,41,assign,0
398,27615.0,openat_www-data,96,assign,0
399,27615.0,openat_www-data,97,assign,0
400,27615.0,openat_www-data,97,assign,0
401,27615.0,openat_www-data,98,assign,0
402,27615.0,openat_www-data,98,assign,0
403,27619.0,close_www-data,42,assign,0
404,27619.0,openat_www-data,99,assign,0
405,27619.0,openat_www-data,99,assign,0
406,27619.0,openat_www-data,100,assign,0
407,27619.0,openat_www-data,100,assign,0
408,27623.0,openat_www-data,101,assign,0
409,27623.0,close_www-data,42,assign,0
410,27623.0,openat_www-data,101,assign,0
411,27623.0,openat_www-data,102,assign,0
412,27627.0,openat_www-data,102,assign,0
413,27627.0,close_www-data,43,assign,0
414,27627.0,openat_www-data,103,assign,0
415,27627.0,openat_www-data,103,assign,0
416,27631.0,close_www-data,43,assign,0
417,27631.0,openat_www-data,104,assign,0
418,27631.0,openat_www-data,104,assign,0
419,27631.0,openat_www-data,105,assign,0
420,27631.0,openat_www-data,105,assign,0
421,27635.0,openat_www-data,106,assign,0
422,27635.0,close_www-data,44,assign,0
423,27635.0,openat_www-data,106,assign,0
424,27635.0,openat_www-data,107,assign,0
425,27635.0,openat_www-data,107,assign,0
426,27635.0,openat_www-data,108,assign,0
427,27635.0,close_www-data,44,assign,0
428,27635.0,close_www-data,45,assign,0
429,27635.0,openat_www-data,108,assign,0
430,27635.0,close_www-data,45,assign,0
431,27639.0,close_www-data,46,assign,0
432,27639.0,openat_www-data,109,assign,0
433,27639.0,openat_www-data,109,assign,0
434,27639.0,openat_www-data,110,assign,0
435,27643.0,close_www-data,46,assign,0
436,27647.0,close_www-data,47,assign,0
437,27647.0,openat_www-data,110,assign,0
438,27647.0,openat_www-data,111,assign,0
439,27647.0,openat_www-data,111,assign,0
440,27647.0,openat_www-data,112,assign,0
441,27647.0,openat_www-data,112,assign,0
442,27647.0,openat_www-data,113,assign,0
443,27651.0,close_www-data,47,assign,0
444,27651.0,openat_www-data,113,assign,0
445,27651.0,openat_www-data,114,assign,0
446,27651.0,openat_www-data,114,assign,0
447,27651.0,close_www-data,48,assign,0
448,27651.0,openat_www-data,115,assign,0
449,27655.0,openat_www-data,115,assign,0
450,27655.0,openat_www-data,116,assign,0
451,27655.0,close_www-data,48,assign,0
452,27655.0,openat_www-data,116,assign,0
453,27659.0,close_www-data,49,assign,0
454,27659.0,openat_www-data,117,assign,0
455,27659.0,openat_www-data,117,assign,0
456,27659.0,openat_www-data,118,assign,0
457,27659.0,openat_www-data,118,assign,0
458,27663.0,openat_www-data,119,assign,0
459,27663.0,close_www-data,49,assign,0
460,27663.0,openat_www-data,119,assign,0
461,27667.0,openat_www-data,120,assign,0
462,27667.0,close_www-data,50,assign,0
463,27667.0,openat_www-data,120,assign,0
464,27667.0,openat_www-data,121,assign,0
465,27667.0,openat_www-data,121,assign,0
466,27671.0,close_www-data,50,assign,0
467,27671.0,openat_www-data,122,assign,0
468,27671.0,openat_www-data,122,assign,0
469,27671.0,openat_www-data,123,assign,0
470,27671.0,close_www-data,51,assign,0
471,27671.0,openat_www-data,123,assign,0
472,27671.0,openat_www-data,124,assign,0
473,27671.0,openat_www-data,124,assign,0
474,27675.0,close_www-data,51,assign,0
475,27675.0,openat_www-data,125,assign,0
476,27679.0,openat_www-data,125,assign,0
477,27679.0,openat_www-data,126,assign,0
478,27679.0,close_www-data,52,assign,0
479,27679.0,openat_www-data,126,assign,0
480,27679.0,close_www-data,52,assign,0
481,27679.0,close_www-data,53,assign,0
482,27679.0,openat_www-data,127,assign,0
483,27679.0,close_www-data,53,assign,0
484,27679.0,openat_www-data,127,assign,0
485,27679.0,openat_www-data,128,assign,0
486,27683.0,close_www-data,54,assign,0
487,27683.0,openat_www-data,128,assign,0
488,27683.0,openat_www-data,129,assign,0
489,27683.0,openat_www-data,129,assign,0
490,27683.0,openat_www-data,130,assign,0
491,27687.0,close_www-data,54,assign,0
492,27687.0,openat_www-data,130,assign,0
493,27687.0,openat_www-data,131,assign,0
494,27687.0,openat_www-data,131,assign,0
495,27687.0,openat_www-data,132,assign,0
496,27691.0,openat_www-data,132,assign,0
497,27691.0,close_www-data,55,assign,0
498,27691.0,openat_www-data,133,assign,0
499,27691.0,close_www-data,55,assign,0
500,27691.0,openat_www-data,133,assign,0
501,27695.0,openat_www-data,134,assign,0
502,27695.0,openat_www-data,134,assign,0
503,27695.0,close_www-data,56,assign,0
504,27695.0,openat_www-data,135,assign,0
505,27695.0,openat_www-data,135,assign,0
506,27699.0,openat_www-data,136,assign,0
507,27699.0,close_www-data,56,assign,0
508,27699.0,openat_www-data,136,assign,0
509,27699.0,openat_www-data,137,assign,0
510,27703.0,close_www-data,57,assign,0
511,27703.0,openat_www-data,137,assign,0
512,27703.0,openat_www-data,138,assign,0
513,27703.0,openat_www-data,138,assign,0
514,27703.0,openat_www-data,139,assign,0
515,27707.0,close_www-data,57,assign,0
516,27707.0,openat_www-data,139,assign,0
517,27707.0,openat_www-data,140,assign,0
518,27707.0,openat_www-data,140,assign,0
519,27707.0,openat_www-data,141,assign,0
520,27711.0,openat_www-data,141,assign,0
521,27711.0,close_www-data,58,assign,0
522,27711.0,openat_www-data,142,assign,0
523,27711.0,openat_www-data,142,assign,0
524,27711.0,openat_www-data,143,assign,0
525,27715.0,close_www-data,58,assign,0
526,27715.0,openat_www-data,143,assign,0
527,27715.0,openat_www-data,144,assign,0
528,27715.0,openat_www-data,144,assign,0
529,27715.0,close_www-data,59,assign,0
530,27715.0,close_www-data,59,assign,0
531,27715.0,openat_www-data,145,assign,0
532,27715.0,close_www-data,60,assign,0
533,27715.0,openat_www-data,145,assign,0
534,27719.0,close_www-data,60,assign,0
535,27719.0,openat_www-data,146,assign,0
536,27719.0,openat_www-data,146,assign,0
537,27723.0,openat_www-data,147,assign,0
538,27723.0,close_www-data,61,assign,0
539,27723.0,openat_www-data,147,assign,0
540,27723.0,openat_www-data,148,assign,0
541,27723.0,openat_www-data,148,assign,0
542,27723.0,openat_www-data,149,assign,0
543,27727.0,close_www-data,61,assign,0
544,27727.0,openat_www-data,149,assign,0
545,27731.0,close_www-data,62,assign,0
546,27731.0,openat_www-data,150,assign,0
547,27731.0,openat_www-data,150,assign,0
548,27731.0,openat_www-data,151,assign,0
549,27731.0,close_www-data,62,assign,0
550,27735.0,openat_www-data,151,assign,0
551,27735.0,openat_www-data,152,assign,0
552,27735.0,close_www-data,63,assign,0
553,27735.0,openat_www-data,152,assign,0
554,27735.0,openat_www-data,153,assign,0
555,27735.0,openat_www-data,153,assign,0
556,27735.0,openat_www-data,154,assign,0
557,27739.0,close_www-data,63,assign,0
558,27739.0,openat_www-data,154,assign,0
559,27743.0,close_www-data,64,assign,0
560,27743.0,openat_www-data,155,assign,0
561,27743.0,openat_www-data,155,assign,0
562,27743.0,openat_www-data,156,assign,0
563,27743.0,openat_www-data,156,assign,0
564,27747.0,close_www-data,64,assign,0
565,27747.0,openat_www-data,157,assign,0
566,27747.0,openat_www-data,157,assign,0
567,27747.0,openat_www-data,158,assign,0
568,27747.0,openat_www-data,158,assign,0
569,27899.0,close_www-data,65,assign,0
570,27899.0,openat_www-data,159,assign,0
571,27899.0,close_www-data,65,assign,0
572,27899.0,openat_www-data,159,assign,0
573,27899.0,openat_www-data,160,assign,0
574,27899.0,openat_www-data,160,assign,0
575,27899.0,openat_www-data,161,assign,0
576,27899.0,openat_www-data,161,assign,0
577,27899.0,openat_www-data,162,assign,0
578,27899.0,close_www-data,66,assign,0
579,27899.0,close_www-data,66,assign,0
580,27899.0,openat_www-data,162,assign,0
581,27899.0,close_www-data,67,assign,0
582,27899.0,openat_www-data,163,assign,0
583,27903.0,openat_www-data,163,assign,0
584,27903.0,close_www-data,67,assign,0
585,27903.0,openat_www-data,164,assign,0
586,27903.0,openat_www-data,164,assign,0
587,27903.0,openat_www-data,165,assign,0
588,27903.0,openat_www-data,165,assign,0
589,27903.0,openat_www-data,166,assign,0
590,27903.0,openat_www-data,166,assign,0
591,27903.0,openat_www-data,167,assign,0
592,27907.0,close_www-data,68,assign,0
593,27907.0,openat_www-data,167,assign,0
594,27907.0,openat_www-data,168,assign,0
595,27907.0,openat_www-data,168,assign,0
596,27907.0,close_www-data,68,assign,0
597,27907.0,openat_www-data,169,assign,0
598,27915.0,openat_www-data,169,assign,0
599,27915.0,openat_www-data,170,assign,0
600,27915.0,close_www-data,69,assign,0
601,27915.0,openat_www-data,170,assign,0
602,27915.0,openat_www-data,171,assign,0
603,27915.0,openat_www-data,171,assign,0
604,27915.0,openat_www-data,172,assign,0
605,27915.0,openat_www-data,172,assign,0
606,27919.0,close_www-data,69,assign,0
607,27919.0,openat_www-data,173,assign,0
608,27919.0,openat_www-data,173,assign,0
609,27919.0,openat_www-data,174,assign,0
610,27919.0,openat_www-data,174,assign,0
611,27923.0,openat_www-data,175,assign,0
612,27923.0,close_www-data,70,assign,0
613,27923.0,openat_www-data,175,assign,0
614,27927.0,close_www-data,70,assign,0
615,27927.0,openat_www-data,176,assign,0
616,27927.0,openat_www-data,176,assign,0
617,27927.0,openat_www-data,177,assign,0
618,27927.0,close_www-data,71,assign,0
619,27927.0,openat_www-data,177,assign,0
620,27931.0,close_www-data,71,assign,0
621,27931.0,openat_www-data,178,assign,0
622,27931.0,openat_www-data,178,assign,0
623,27931.0,openat_www-data,179,assign,0
624,27931.0,openat_www-data,179,assign,0
625,27931.0,openat_www-data,180,assign,0
626,27931.0,close_www-data,72,assign,0
627,27931.0,close_www-data,72,assign,0
628,27931.0,openat_www-data,180,assign,0
629,27931.0,close_www-data,73,assign,0
630,27935.0,openat_www-data,181,assign,0
631,27935.0,close_www-data,73,assign,0
632,27935.0,openat_www-data,181,assign,0
633,27939.0,openat_www-data,182,assign,0
634,27939.0,close_www-data,74,assign,0
635,27939.0,openat_www-data,182,assign,0
636,27939.0,openat_www-data,183,assign,0
637,27939.0,openat_www-data,183,assign,0
638,27943.0,openat_www-data,184,assign,0
639,27943.0,close_www-data,74,assign,0
640,27943.0,openat_www-data,184,assign,0
641,27943.0,openat_www-data,185,assign,0
642,27943.0,openat_www-data,185,assign,0
643,27947.0,close_www-data,75,assign,0
644,27947.0,openat_www-data,186,assign,0
645,27947.0,openat_www-data,186,assign,0
646,27947.0,close_www-data,75,assign,0
647,27947.0,openat_www-data,187,assign,0
648,27951.0,openat_www-data,187,assign,0
649,27951.0,openat_www-data,188,assign,0
650,27951.0,close_www-data,76,assign,0
651,27951.0,openat_www-data,188,assign,0
652,27951.0,openat_www-data,189,assign,0
653,27951.0,openat_www-data,189,assign,0
654,27951.0,openat_www-data,190,assign,0
655,27955.0,close_www-data,76,assign,0
656,27955.0,openat_www-data,190,assign,0
657,27955.0,openat_www-data,191,assign,0
658,27959.0,close_www-data,77,assign,0
659,27959.0,openat_www-data,191,assign,0
660,27959.0,openat_www-data,192,assign,0
661,27959.0,openat_www-data,192,assign,0
662,27959.0,openat_www-data,193,assign,0
663,27963.0,close_www-data,77,assign,0
664,27963.0,openat_www-data,193,assign,0
665,27967.0,openat_www-data,194,assign,0
666,27967.0,close_www-data,78,assign,0
667,27967.0,openat_www-data,194,assign,0
668,27967.0,openat_www-data,195,assign,0
669,27967.0,close_www-data,78,assign,0
670,27967.0,openat_www-data,195,assign,0
671,27967.0,openat_www-data,196,assign,0
672,27971.0,openat_www-data,196,assign,0
673,27971.0,close_www-data,79,assign,0
