event_id,timestamp,activity,cluster_id,operation,operation_id
4236,2023-01-15 17:32:00+00:00,A,0,assign,0
4237,2023-01-15 17:33:00+00:00,C,0,assign,0
4238,2023-01-15 17:34:00+00:00,D,0,assign,0
4239,2023-01-15 17:38:00+00:00,B1,0,assign,0
4240,2023-01-15 17:38:00+00:00,E1,0,assign,0
4241,2023-01-15 17:47:00+00:00,A,0,assign,0
4242,2023-01-15 17:54:00+00:00,E1,0,assign,0
4243,2023-01-15 18:01:00+00:00,E2,0,assign,0
4244,2023-01-15 18:02:00+00:00,E1,0,assign,0
4245,2023-01-15 18:03:00+00:00,A,1,assign,0
4246,2023-01-15 18:12:00+00:00,A,1,assign,0
4247,2023-01-15 18:13:00+00:00,B2,0,assign,0
4248,2023-01-15 18:17:00+00:00,E2,0,assign,0
4249,2023-01-15 18:19:00+00:00,C,0,assign,0
4250,2023-01-15 18:21:00+00:00,D,0,assign,0
4251,2023-01-15 18:23:00+00:00,E2,0,assign,0
4252,2023-01-15 18:24:00+00:00,B1,0,assign,0
4253,2023-01-15 18:32:00+00:00,A,5,assign,0
4254,2023-01-15 18:34:00+00:00,C,0,assign,0
4255,2023-01-15 18:36:00+00:00,B1,0,assign,0
4256,2023-01-15 18:36:00+00:00,D,0,assign,0
4257,2023-01-15 18:49:00+00:00,B2,0,assign,0
4258,2023-01-15 18:52:00+00:00,A,0,assign,0
4259,2023-01-15 18:56:00+00:00,A,5,assign,0
4260,2023-01-15 19:00:00+00:00,A,1,assign,0
4261,2023-01-15 19:01:00+00:00,A,5,assign,0
4262,2023-01-15 19:08:00+00:00,F,0,assign,0
4263,2023-01-15 19:09:00+00:00,B2,0,assign,0
4264,2023-01-15 19:17:00+00:00,C,0,assign,0
4265,2023-01-15 19:21:00+00:00,D,0,assign,0
4266,2023-01-15 19:24:00+00:00,B1,0,assign,0
4267,2023-01-15 19:26:00+00:00,A,0,assign,0
4268,2023-01-15 19:41:00+00:00,E1,0,assign,0
4269,2023-01-15 19:46:00+00:00,A,3,assign,0
4270,2023-01-15 19:58:00+00:00,B2,0,assign,0
4271,2023-01-15 19:59:00+00:00,A,0,assign,0
4272,2023-01-15 20:16:00+00:00,A,1,assign,0
4273,2023-01-15 20:19:00+00:00,E2,0,assign,0
4274,2023-01-15 20:28:00+00:00,F,0,assign,0
4275,2023-01-15 20:37:00+00:00,A,5,assign,0
4276,2023-01-15 20:39:00+00:00,A,0,assign,0
4277,2023-01-15 20:46:00+00:00,C,0,assign,0
4278,2023-01-15 20:48:00+00:00,B1,0,assign,0
4279,2023-01-15 20:51:00+00:00,D,0,assign,0
4280,2023-01-15 21:00:00+00:00,A,1,assign,0
4281,2023-01-15 21:07:00+00:00,B2,0,assign,0
4282,2023-01-15 21:08:00+00:00,A,3,assign,0
4283,2023-01-15 21:09:00+00:00,F,0,assign,0
4284,2023-01-15 21:30:00+00:00,C,0,assign,0
4285,2023-01-15 21:33:00+00:00,D,0,assign,0
4286,2023-01-15 21:33:00+00:00,A,1,assign,0
4287,2023-01-15 21:37:00+00:00,B1,0,assign,0
4288,2023-01-15 21:51:00+00:00,C,0,assign,0
4289,2023-01-15 21:52:00+00:00,D,0,assign,0
4290,2023-01-15 21:58:00+00:00,B2,0,assign,0
4291,2023-01-15 21:58:00+00:00,B1,0,assign,0
4292,2023-01-15 22:06:00+00:00,A,0,assign,0
4293,2023-01-15 22:06:00+00:00,A,3,assign,0
4294,2023-01-15 22:23:00+00:00,F,0,assign,0
4295,2023-01-15 22:27:00+00:00,B2,0,assign,0
4296,2023-01-15 22:32:00+00:00,A,1,assign,0
4297,2023-01-15 22:48:00+00:00,A,0,assign,0
4298,2023-01-15 23:00:00+00:00,C,0,assign,0
4299,2023-01-15 23:04:00+00:00,B1,0,assign,0
4300,2023-01-15 23:05:00+00:00,D,0,assign,0
4301,2023-01-15 23:10:00+00:00,F,0,assign,0
4302,2023-01-15 23:22:00+00:00,A,0,assign,0
4303,2023-01-15 23:33:00+00:00,A,3,assign,0
4304,2023-01-15 23:41:00+00:00,E1,0,assign,0
4305,2023-01-15 23:42:00+00:00,B2,0,assign,0
4306,2023-01-15 23:53:00+00:00,A,3,assign,0
4307,2023-01-16 00:14:00+00:00,A,1,assign,0
4308,2023-01-16 00:16:00+00:00,E2,0,assign,0
4309,2023-01-16 00:29:00+00:00,C,0,assign,0
4310,2023-01-16 00:31:00+00:00,A,7,assign,0
4311,2023-01-16 00:34:00+00:00,B1,0,assign,0
4312,2023-01-16 00:34:00+00:00,D,0,assign,0
4313,2023-01-16 00:37:00+00:00,A,8,assign,0
4314,2023-01-16 00:39:00+00:00,A,9,assign,0
4315,2023-01-16 00:49:00+00:00,E1,0,assign,0
4316,2023-01-16 00:54:00+00:00,A,10,assign,0
4317,2023-01-16 00:58:00+00:00,B2,0,assign,0
4318,2023-01-16 01:09:00+00:00,C,0,assign,0
4319,2023-01-16 01:11:00+00:00,C,0,assign,0
4320,2023-01-16 01:12:00+00:00,B1,0,assign,0
4321,2023-01-16 01:12:00+00:00,D,0,assign,0
4322,2023-01-16 01:13:00+00:00,D,0,assign,0
4323,2023-01-16 01:17:00+00:00,B1,0,assign,0
4324,2023-01-16 01:18:00+00:00,A,11,assign,0
4325,2023-01-16 01:24:00+00:00,A,12,assign,0
4326,2023-01-16 01:28:00+00:00,E2,0,assign,0
4327,2023-01-16 01:34:00+00:00,A,13,assign,0
4328,2023-01-16 01:36:00+00:00,C,0,assign,0
4329,2023-01-16 01:38:00+00:00,D,0,assign,0
4330,2023-01-16 01:38:00+00:00,B1,0,assign,0
4331,2023-01-16 01:42:00+00:00,A,14,assign,0
4332,2023-01-16 01:45:00+00:00,C,0,assign,0
4333,2023-01-16 01:49:00+00:00,B1,0,assign,0
4334,2023-01-16 01:50:00+00:00,D,0,assign,0
4335,2023-01-16 01:55:00+00:00,B2,0,assign,0
4336,2023-01-16 01:58:00+00:00,B2,0,assign,0
4337,2023-01-16 01:59:00+00:00,B2,0,assign,0
4338,2023-01-16 02:00:00+00:00,A,15,assign,0
4339,2023-01-16 02:01:00+00:00,F,0,assign,0
4340,2023-01-16 02:10:00+00:00,C,0,assign,0
4341,2023-01-16 02:14:00+00:00,D,0,assign,0
4342,2023-01-16 02:15:00+00:00,B1,0,assign,0
4343,2023-01-16 02:17:00+00:00,B2,0,assign,0
4344,2023-01-16 02:24:00+00:00,A,16,assign,0
4345,2023-01-16 02:25:00+00:00,A,17,assign,0
4346,2023-01-16 02:36:00+00:00,A,18,assign,0
4347,2023-01-16 02:42:00+00:00,A,19,assign,0
4348,2023-01-16 02:46:00+00:00,B2,0,assign,0
4349,2023-01-16 02:50:00+00:00,F,0,assign,0
4350,2023-01-16 02:50:00+00:00,A,20,assign,0
4351,2023-01-16 02:53:00+00:00,E1,0,assign,0
4352,2023-01-16 02:57:00+00:00,A,21,assign,0
4353,2023-01-16 02:58:00+00:00,E1,0,assign,0
4354,2023-01-16 03:07:00+00:00,C,0,assign,0
4355,2023-01-16 03:08:00+00:00,D,0,assign,0
4356,2023-01-16 03:10:00+00:00,B1,0,assign,0
4357,2023-01-16 03:10:00+00:00,F,0,assign,0
4358,2023-01-16 03:27:00+00:00,A,22,assign,0
4359,2023-01-16 03:33:00+00:00,E2,0,assign,0
4360,2023-01-16 03:37:00+00:00,E2,0,assign,0
4361,2023-01-16 03:45:00+00:00,A,23,assign,0
4362,2023-01-16 03:45:00+00:00,B2,0,assign,0
4363,2023-01-16 04:03:00+00:00,A,24,assign,0
4364,2023-01-16 04:11:00+00:00,A,25,assign,0
4365,2023-01-16 04:12:00+00:00,A,26,assign,0
4366,2023-01-16 04:13:00+00:00,F,0,assign,0
4367,2023-01-16 04:14:00+00:00,C,0,assign,0
4368,2023-01-16 04:19:00+00:00,B1,0,assign,0
4369,2023-01-16 04:19:00+00:00,D,0,assign,0
4370,2023-01-16 04:19:00+00:00,A,27,assign,0
4371,2023-01-16 04:27:00+00:00,A,28,assign,0
4372,2023-01-16 04:30:00+00:00,C,0,assign,0
4373,2023-01-16 04:31:00+00:00,D,0,assign,0
4374,2023-01-16 04:32:00+00:00,B1,0,assign,0
4375,2023-01-16 04:36:00+00:00,A,29,assign,0
4376,2023-01-16 04:48:00+00:00,F,0,assign,0
4377,2023-01-16 05:00:00+00:00,B2,0,assign,0
4378,2023-01-16 05:11:00+00:00,A,30,assign,0
4379,2023-01-16 05:17:00+00:00,B2,0,assign,0
4380,2023-01-16 05:43:00+00:00,A,31,assign,0
4381,2023-01-16 05:50:00+00:00,A,32,assign,0
4382,2023-01-16 05:54:00+00:00,E1,0,assign,0
4383,2023-01-16 06:03:00+00:00,A,33,assign,0
4384,2023-01-16 06:06:00+00:00,A,34,assign,0
4385,2023-01-16 06:16:00+00:00,F,0,assign,0
4386,2023-01-16 06:22:00+00:00,E2,0,assign,0
4387,2023-01-16 06:33:00+00:00,C,0,assign,0
4388,2023-01-16 06:35:00+00:00,D,0,assign,0
4389,2023-01-16 06:39:00+00:00,B1,0,assign,0
4390,2023-01-16 06:50:00+00:00,A,35,assign,0
4391,2023-01-16 06:53:00+00:00,A,36,assign,0
4392,2023-01-16 07:05:00+00:00,A,37,assign,0
4393,2023-01-16 07:08:00+00:00,A,38,assign,0
4394,2023-01-16 07:15:00+00:00,B2,0,assign,0
4395,2023-01-16 07:17:00+00:00,C,0,assign,0
4396,2023-01-16 07:18:00+00:00,D,0,assign,0
4397,2023-01-16 07:23:00+00:00,C,0,assign,0
4398,2023-01-16 07:24:00+00:00,B1,0,assign,0
4399,2023-01-16 07:25:00+00:00,D,0,assign,0
4400,2023-01-16 07:26:00+00:00,A,39,assign,0
4401,2023-01-16 07:28:00+00:00,B1,0,assign,0
4402,2023-01-16 07:39:00+00:00,A,40,assign,0
4403,2023-01-16 07:47:00+00:00,C,0,assign,0
4404,2023-01-16 07:50:00+00:00,D,0,assign,0
4405,2023-01-16 07:50:00+00:00,A,41,assign,0
4406,2023-01-16 07:51:00+00:00,B1,0,assign,0
4407,2023-01-16 07:57:00+00:00,B2,0,assign,0
4408,2023-01-16 07:59:00+00:00,B2,0,assign,0
4409,2023-01-16 07:59:00+00:00,C,0,assign,0
4410,2023-01-16 08:01:00+00:00,D,0,assign,0
4411,2023-01-16 08:05:00+00:00,B1,0,assign,0
4412,2023-01-16 08:18:00+00:00,E1,0,assign,0
4413,2023-01-16 08:26:00+00:00,B2,0,assign,0
4414,2023-01-16 08:33:00+00:00,B2,0,assign,0
4415,2023-01-16 08:38:00+00:00,A,42,assign,0
4416,2023-01-16 08:39:00+00:00,A,43,assign,0
4417,2023-01-16 08:43:00+00:00,E2,0,assign,0
4418,2023-01-16 08:43:00+00:00,A,44,assign,0
4419,2023-01-16 08:58:00+00:00,E1,0,assign,0
4420,2023-01-16 09:02:00+00:00,C,0,assign,0
4421,2023-01-16 09:03:00+00:00,E1,0,assign,0
4422,2023-01-16 09:06:00+00:00,D,0,assign,0
4423,2023-01-16 09:09:00+00:00,B1,0,assign,0
4424,2023-01-16 09:10:00+00:00,A,45,assign,0
4425,2023-01-16 09:15:00+00:00,A,46,assign,0
4426,2023-01-16 09:16:00+00:00,A,47,assign,0
4427,2023-01-16 09:16:00+00:00,A,48,assign,0
4428,2023-01-16 09:25:00+00:00,B2,0,assign,0
4429,2023-01-16 09:35:00+00:00,C,0,assign,0
4430,2023-01-16 09:36:00+00:00,E2,0,assign,0
4431,2023-01-16 09:37:00+00:00,E1,0,assign,0
4432,2023-01-16 09:37:00+00:00,E2,0,assign,0
4433,2023-01-16 09:38:00+00:00,B1,0,assign,0
4434,2023-01-16 09:38:00+00:00,D,0,assign,0
4435,2023-01-16 09:39:00+00:00,E1,0,assign,0
4436,2023-01-16 09:54:00+00:00,A,49,assign,0
4437,2023-01-16 10:03:00+00:00,A,50,assign,0
4438,2023-01-16 10:05:00+00:00,E2,0,assign,0
4439,2023-01-16 10:06:00+00:00,A,51,assign,0
4440,2023-01-16 10:12:00+00:00,E2,0,assign,0
4441,2023-01-16 10:20:00+00:00,B2,0,assign,0
4442,2023-01-16 10:31:00+00:00,A,53,assign,0
4443,2023-01-16 10:32:00+00:00,F,0,assign,0
4444,2023-01-16 10:36:00+00:00,A,55,assign,0
4445,2023-01-16 10:50:00+00:00,A,56,assign,0
4446,2023-01-16 10:54:00+00:00,C,0,assign,0
4447,2023-01-16 10:59:00+00:00,D,0,assign,0
4448,2023-01-16 11:00:00+00:00,B1,0,assign,0
4449,2023-01-16 11:00:00+00:00,A,58,assign,0
4450,2023-01-16 11:10:00+00:00,E1,0,assign,0
4451,2023-01-16 11:15:00+00:00,A,59,assign,0
4452,2023-01-16 11:33:00+00:00,B2,0,assign,0
4453,2023-01-16 11:33:00+00:00,A,60,assign,0
4454,2023-01-16 11:38:00+00:00,A,61,assign,0
4455,2023-01-16 11:44:00+00:00,A,62,assign,0
4456,2023-01-16 11:50:00+00:00,C,0,assign,0
4457,2023-01-16 11:53:00+00:00,B1,0,assign,0
4458,2023-01-16 11:54:00+00:00,D,0,assign,0
4459,2023-01-16 11:54:00+00:00,C,0,assign,0
4460,2023-01-16 11:56:00+00:00,D,0,assign,0
4461,2023-01-16 11:58:00+00:00,B1,0,assign,0
4462,2023-01-16 12:00:00+00:00,E2,0,assign,0
4463,2023-01-16 12:08:00+00:00,A,63,assign,0
4464,2023-01-16 12:12:00+00:00,C,0,assign,0
4465,2023-01-16 12:13:00+00:00,D,0,assign,0
4466,2023-01-16 12:19:00+00:00,B1,0,assign,0
4467,2023-01-16 12:28:00+00:00,C,0,assign,0
4468,2023-01-16 12:29:00+00:00,A,64,assign,0
4469,2023-01-16 12:30:00+00:00,B1,0,assign,0
4470,2023-01-16 12:31:00+00:00,B2,0,assign,0
4471,2023-01-16 12:32:00+00:00,D,0,assign,0
4472,2023-01-16 12:37:00+00:00,A,65,assign,0
4473,2023-01-16 12:41:00+00:00,B2,0,assign,0
4474,2023-01-16 12:42:00+00:00,A,67,assign,0
4475,2023-01-16 12:43:00+00:00,F,0,assign,0
